Timestamp,Barrel_Temperature,Die_Temperature,Melt_Pressure,Screw_Speed,Motor_Load,Feed_Rate,Cooling_Water_Temp,Product_Diameter,Surface_Finish
2025-01-24 21:38:00.840932,220.1839879965941,224.97671776827636,1492.7844414603471,81.94550394350061,74.66431855881422,513.7543096494768,22.391290600855122,2.529996152001614,0.8865481440222165
2025-01-24 21:48:00.840932,219.24762347377953,235.28908561724856,1449.557888231598,69.19470660992297,79.1454621245641,518.6632483698943,26.218879742147415,2.5895205232939853,0.8307814739756074
2025-01-24 21:58:00.840932,213.73941744859854,232.8029778429579,1483.1004902297045,82.09142566988558,81.11757333912277,539.4167495033547,23.753379116203238,2.5645348774902827,0.9955777992994432
2025-01-24 22:08:00.840932,220.3853701010466,226.33014695202618,1521.7929620149607,81.21567974360879,80.24064130886723,504.9198583072889,27.45067300805341,2.5058387183210282,0.9775352843475069
2025-01-24 22:18:00.840932,217.43808103290763,222.86399245801022,1499.0300563665917,76.05748911241974,80.19996774663962,514.4104747078674,26.19149081221446,2.4900463700791953,0.9884298633204556
2025-01-24 22:28:00.840932,221.2174291332207,227.67760031829528,1539.5330013963717,83.89256430106848,83.03995610990359,503.370493949524,26.39668272122099,2.4947838575006607,0.9024367788432107
2025-01-24 22:38:00.840932,220.0749518146728,227.17657305751476,1480.805135446158,82.3716464559063,77.244759111973,492.9293936242537,23.352802313405817,2.4903644447078164,0.8706334688936938
2025-01-24 22:48:00.840932,223.24194238516444,224.6973639402631,1422.3932671296845,80.33360433736398,84.68376506849394,467.87474978531475,27.614072143383797,2.3999645975971737,0.9531173101879055
2025-01-24 22:58:00.840932,228.80327951138827,235.58838677760465,1492.204478273714,78.98947646056247,70.24261203139405,544.1684774626381,27.79665466492421,2.518216073261223,0.9359729503629739
2025-01-24 23:08:00.840932,220.65020722989712,226.43903846785867,1597.067745938737,75.10545987861887,72.02569242469608,469.37654144229055,27.45399731049427,2.5091726739866185,0.8852698556084615
2025-01-24 23:18:00.840932,214.27144713919884,232.16835143959148,1499.1659899146732,75.97762675617314,73.41410452373252,478.0810644255113,25.63553798142634,2.5039215790052327,0.8936952082393586
2025-01-24 23:28:00.840932,214.42543895488907,226.52742707209384,1498.7033407742106,74.73799438807694,71.53964676620156,492.32627001334606,23.7111464819682,2.53301364894023,0.9874880912087547
2025-01-24 23:38:00.840932,224.734746593973,234.25154321144825,1520.573895107994,75.90619858855793,71.7217888619158,487.60591600949675,23.310022364178312,2.46357525766595,0.914918186499632
2025-01-24 23:48:00.840932,221.13880364283278,228.2234610042319,1491.6646537601932,78.50433453591687,71.06254126753907,507.3863836360456,25.172575866622214,2.5139394441359912,0.8791075196542899
2025-01-24 23:58:00.840932,219.30743664586387,222.20614663293048,1394.5815265577014,78.61440738104614,81.67320373822959,504.4377656383684,26.6511484713318,2.496707223134767,0.8741562128029208
2025-01-25 00:08:00.840932,221.38554149788493,233.0443085309935,1490.6796351014532,77.29703892997054,77.24795385476105,487.37597218790273,25.317762304387287,2.4810634119342105,0.8568472386552035
2025-01-25 00:18:00.840932,214.6305742013414,241.34106855192388,1450.1229529882173,70.79105133017208,72.07083220504376,538.6838110716553,27.559624314441695,2.4825615820536573,0.8354179354614989
2025-01-25 00:28:00.840932,223.78776963651654,226.4690290612191,1550.4447278160494,82.58172167669619,71.11735104655736,502.3894657112354,27.34365698033797,2.48198520168907,0.9305609756665305
2025-01-25 00:38:00.840932,226.81517729600722,224.30460831046898,1537.9126766411225,75.31387245679117,76.94092217762599,488.9791228899177,26.06747444097912,2.464121957431091,0.8778555217346281
2025-01-25 00:48:00.840932,223.73570715790262,228.61839136692197,1464.9355052273634,75.1725679442026,72.4578119068364,529.2626352904073,24.61922641346957,2.509387502235793,0.9945435643364247
2025-01-25 00:58:00.840932,221.21171184532213,234.44664599153012,1444.6446058156512,76.20025566842371,70.24475315512484,525.9306107547188,23.13810459246623,2.504326281603471,0.9259659627121045
2025-01-25 01:08:00.840932,218.445329157728,233.30319026861508,1481.783498851844,71.72540059893687,74.18455474766249,511.6309582513607,21.878401338614786,2.536826964229414,0.8171526202560373
2025-01-25 01:18:00.840932,223.73879810464484,225.34482114029592,1443.7752911174127,81.93831948340716,79.05978309476534,493.63320483636556,22.68321461583118,2.5850299645357193,0.8197792733019987
2025-01-25 01:28:00.840932,222.64692761241943,226.34536107396067,1542.711786207555,85.36450852140091,70.93373628830264,520.5375383971945,24.47370419943758,2.4588765958446976,0.8654724736479374
2025-01-25 01:38:00.840932,213.57229714098466,223.84831245924028,1507.429815528138,80.31600042435485,77.46086402330283,492.44387120619115,24.598234047270257,2.537615092283433,0.9270899223352627
2025-01-25 01:48:00.840932,221.92224122536484,234.47044037757732,1424.8349782430748,71.47456097651556,83.06481645635355,523.0216225670672,23.064601755922375,2.4396167103931594,0.8212485926160735
2025-01-25 01:58:00.840932,229.34808445339206,226.77391928292673,1519.3116318701902,64.90214131261106,76.49427363323441,521.4061782361318,26.549350420508087,2.4901308262000748,0.925067926538928
2025-01-25 02:08:00.840932,221.09990730774294,225.18285464887924,1491.0910882331527,80.1437102717033,77.51341528029002,529.194554837854,25.987731554708432,2.5332811279313114,0.8267688798521757
2025-01-25 02:18:00.840932,219.77725831653402,243.51183322209474,1537.4488020663634,78.7784927865019,78.88014904714647,492.5141249323865,22.993112237813843,2.526053877291956,0.9072215703953596
2025-01-25 02:28:00.840932,219.84523745823572,228.95645370825864,1431.1740873603858,70.42182592525275,67.19417449890916,474.39227545064443,25.67551344565017,2.462200499862584,0.9272696836944023
2025-01-25 02:38:00.840932,221.9172024802557,222.33291886578067,1486.2223383438113,79.95093368875222,77.58729016385394,479.34981059045043,26.288096778165432,2.5196993244615284,0.9528893299720459
2025-01-25 02:48:00.840932,212.409427247103,231.23158244432182,1464.5032926761935,70.66700954770306,75.59838426361082,510.60053184352256,26.836333414810777,2.480667328283649,0.8671645246272013
2025-01-25 02:58:00.840932,218.13130948740988,232.6120673427888,1607.5980532592964,82.8579662716729,71.12434713276511,514.2754331773828,20.93578791410845,2.473984050816528,0.8672370118186435
2025-01-25 03:08:00.840932,219.13357523019786,230.01489540265806,1529.4115346790018,73.68846095412269,77.12603447267593,469.49487531873604,24.79305361359412,2.568567503309817,0.8181818324413328
2025-01-25 03:18:00.840932,228.88345098853196,235.73074729247617,1464.2642125817702,79.9833270486416,73.11221112896314,493.72972122440615,26.122991308243563,2.570744371338727,0.9466449883968397
2025-01-25 03:28:00.840932,221.4681558318547,218.4343739120865,1497.4679091523783,86.4856922769241,72.18293057109439,516.4691286478167,27.422689683873966,2.5050172175866297,0.812698295411959
2025-01-25 03:38:00.840932,211.09580768761546,235.2145222477471,1416.2762396050246,80.8906502731766,77.26102963387886,552.6054146705802,27.671404665821203,2.5098417576995997,0.8473017252886175
2025-01-25 03:48:00.840932,216.07434166346525,227.77720430777433,1442.0963595523483,83.43278544936555,67.98897147507073,493.720371567094,25.32067480568267,2.5526995650336506,0.9713606781065911
2025-01-25 03:58:00.840932,219.10813430285282,221.59512375811994,1446.4560581029716,79.13928001690083,70.97105893809993,508.9414537881921,22.858832476244093,2.4305287883477007,0.8979708195023142
